time,volume,VNID_price_change_ratio,VNID_change_ratio
09/07/2023,1127715259,-0.003151387,0.011495085026626094
09/08/2023,1097934295,-0.000362339,0.006403647259722121
09/11/2023,1393859204,-0.017622312,0.022915423780064205
09/12/2023,967867696,0.01789056434146549,0.019744026207605462
13/09/2023,1263786726,-0.008542424,0.01434927607619569
14/09/2023,1227453311,-0.011629691,0.017306608051903535
15/09/2023,917361628,0.0011909617423931879,0.011080693521053245
18/09/2023,844996338,-0.012669469,0.019375974781524984
19/09/2023,1004729384,-0.001038952,0.01627734213784567
20/09/2023,878031341,0.011007948810976541,0.013579532015887534
21/09/2023,963674886,-0.011847337,0.013382918020350626
22/09/2023,1393430630,-0.010253773,0.025849712920665645
25/09/2023,1086893263,-0.033401785,0.03678459937565023
26/09/2023,1046590396,-0.013215401,0.022461246440999633
27/09/2023,860424151,0.012459965778967066,0.023824587251375838
28/09/2023,691112432,-0.001170067,0.015966262592955832
29/09/2023,574812383,0.0014924984597763224,0.009920720876835805
10/02/2023,518241915,-9.52E-05,0.01025752001731219
10/03/2023,991875600,-0.024294466,0.026214113227797108
10/04/2023,682485641,0.01385133617785769,0.024267500686648773
10/05/2023,609007336,-0.015380672,0.017263823178231056
10/06/2023,621618542,0.012025503752925536,0.019254966594006433
10/09/2023,602615874,0.0061749146304780605,0.009082436519659499
10/10/2023,671763276,0.0025069466967033893,0.008315190305065175
10/11/2023,543054354,0.00412711154544187,0.010940120436909584
10/12/2023,647175500,-0.00017364,0.007485172931808615
13/10/2023,621416606,0.008938401048492807,0.013951313294016696
16/10/2023,676192185,-0.011646332,0.014736030558427166
17/10/2023,610499889,-0.020683814,0.02339410689609059
18/10/2023,1038176335,-0.017960448,0.03298894326626798
19/10/2023,649225855,-0.014655399,0.014873374086500956
20/10/2023,658192868,0.018662719608726386,0.031073165889010282
23/10/2023,563101470,-0.011614454,0.018527155176355465
24/10/2023,509040896,0.010166518994857467,0.01729812822135806
25/10/2023,539258100,-0.004014104,0.009758001561280248
26/10/2023,1177081206,-0.023825159,0.03174949073854753
27/10/2023,692233832,0.000990968034202511,0.02301484037638349
30/10/2023,533359252,-0.011033842,0.017258250191864933
31/10/2023,755535020,-0.014983283,0.020560402260282728
11/01/2023,679885915,0.009937538249322458,0.018900409749341218
11/02/2023,772121338,0.034244994518493,0.03311110491227103
11/03/2023,756483331,-0.00079804,0.010327086312895967
11/06/2023,692791604,0.011961589182562928,0.01182020079657885
11/07/2023,634514315,-0.008599013,0.009691842005387467
11/08/2023,952577357,0.031287917380632586,0.033796466773843084
11/09/2023,1052082350,-0.002837806,0.01135659715052641
11/10/2023,1032796666,-0.002661549,0.01342495098395175
13/11/2023,789437382,-0.003252813,0.013380966665757658
14/11/2023,822197114,0.0029735005965076853,0.012552602885386387
15/11/2023,937960012,0.0019190431561566395,0.01248106904231625
16/11/2023,687396150,0.005108009394450869,0.009382246586052745
17/11/2023,1255204381,-0.023698489,0.03058509430706766
20/11/2023,841468794,0.012541399462380455,0.02350361524382514
21/11/2023,712613814,0.005377901712961336,0.008086738828953784
22/11/2023,946276924,0.0030257731030382904,0.010962273976046433
23/11/2023,1028270888,-0.024930128,0.02760705197107916
24/11/2023,958343250,0.004483277101364119,0.02035395806902087
27/11/2023,595015273,-0.006891138,0.010247596639891058
28/11/2023,681884567,0.006329579069212064,0.01732652930812559
29/11/2023,614957140,0.0067279515806577235,0.008931809938338692
30/11/2023,723483378,-0.00691627,0.012174056099366561
12/01/2023,603587510,0.007339164450293815,0.010996588517093814
12/04/2023,1120648335,0.01663097916817878,0.01945577381324238
12/05/2023,824655978,-0.004033949,0.00946261996290218
12/06/2023,853960306,0.00937301181931417,0.009285974272702285
12/07/2023,1334588551,-0.00534802,0.01811875273074208
12/08/2023,819095049,0.0023712314357539643,0.0071413325744370286
12/11/2023,700589754,0.0009426914730887778,0.007845402043536344
12/12/2023,645624476,-0.000195061,0.005693356863510258
13/12/2023,844042125,-0.014148064,0.017169269430981966
14/12/2023,681022113,-0.007163683,0.011259942529253329
15/12/2023,749829297,-0.00636403,0.009516465571985856
18/12/2023,713157593,-0.009452962,0.011255815657398215
19/12/2023,649906769,0.0040296730469821995,0.012779348718416484
20/12/2023,598209855,0.002860735044915454,0.00807623823540088
21/12/2023,520999516,0.0015171336167739313,0.007220413087452297
22/12/2023,558031547,0.0007530188799070314,0.0048320127644916454
25/12/2023,658538434,0.011951541929992978,0.01256195980888639
26/12/2023,644741653,0.003532147008852764,0.004615727333481699
27/12/2023,776800261,-0.001335125,0.003992905462615547
28/12/2023,716927949,0.005486430880768173,0.008928808694958879
29/12/2023,710847562,-0.001546374,0.004531254148486977
01/02/2024,842255467,-0.005527192,0.009737390874067775
01/03/2024,719932658,0.010777670786328299,0.0138528365540087
01/04/2024,1181354559,0.004565731695606263,0.013695773081201327
01/05/2024,803268328,0.002822577143204537,0.005854435861017763
01/08/2024,905408420,0.0022893377334693324,0.006102448736844764
01/09/2024,870509266,-0.002462439,0.0063611804003140815
01/10/2024,992761212,0.002347215270706432,0.00874700828210811
01/11/2024,860493292,0.0005854296881726532,0.010041128185713415
01/12/2024,1086669255,-0.003924951,0.013128951242747103
15/01/2024,617145386,-0.003634543,0.00834401968599462
16/01/2024,611399775,0.011470263407337688,0.013248847926267158
17/01/2024,769803132,0.000499160893325812,0.006890144770457529
18/01/2024,596224450,0.00404517541976213,0.006081809316887181
19/01/2024,662887992,0.008536064874093044,0.008489208633093503
22/01/2024,889755900,-0.002311066,0.009654566051772884
23/01/2024,683712214,-0.005599047,0.009307855626326994
24/01/2024,733190188,-0.003847134,0.0070760548010605166
25/01/2024,540538159,-0.002837182,0.00455411536522632
26/01/2024,575224219,0.002054105654330738,0.002977025866101882
29/01/2024,666529537,1.7011576377709568e-05,0.004746149069907822
30/01/2024,620146298,0.00312933153056631,0.0049082354935785725
31/01/2024,1120899587,-0.014807795,0.016662229131416774
02/01/2024,670246274,0.008962669877860032,0.010272629622683292
02/02/2024,914673342,-0.001447733,0.007308856765169874
02/05/2024,874803630,0.009919874660467693,0.012571033505893532
02/06/2024,619772100,0.00021881469761491214,0.0044089929994615045
02/07/2024,685659517,0.006592871300433289,0.007525885876865812
15/02/2024,868724308,-0.000482096,0.007276507276507277
16/02/2024,822636730,0.0036505434331702406,0.004926841365627871
19/02/2024,1046431380,0.009551830424104499,0.010530870143758697
20/02/2024,939947595,0.0016122728161032003,0.00634928377477517
21/02/2024,988846280,-0.001185546,0.009186693115670998
22/02/2024,840410190,-0.002714013,0.004839853011871351
23/02/2024,1394045720,-0.013198069,0.024141914191419134
26/02/2024,889748773,0.008668067399991744,0.011999967324799705
27/02/2024,986854411,0.006900030919949892,0.008978067977954762
28/02/2024,970755990,0.010055874917475813,0.014531106771352293
29/02/2024,1091193600,-0.003840771,0.013322902780327807
03/01/2024,961928011,0.0012413266280475726,0.008654671456273723
03/04/2024,1183086384,0.002487522649966708,0.009283262380986385
03/05/2024,1011196107,0.006793984509398162,0.009582828076032751
03/06/2024,1062933517,-0.005763553,0.016796939963412635
03/07/2024,1017267325,0.0039176579528456806,0.0075997666461694495
03/08/2024,1346110974,-0.017942904,0.021605804305126906
03/11/2024,975985066,-0.010452208,0.016608794891095825
03/12/2024,836219861,0.008203292654287585,0.012200803212851268
13/03/2024,982228387,0.020489959839357422,0.020078551133009572
14/03/2024,1057178320,-0.006209911,0.01403192381313971
15/03/2024,1067614441,0.0002532727589317717,0.01524790707243366
18/03/2024,1708947942,-0.016303187,0.03878381421081413
19/03/2024,914651785,-0.00327306,0.008716578400914256
20/03/2024,915569336,0.013105211532586113,0.02070503460097765
21/03/2024,1251812900,0.006624501190833024,0.009573651305996479
22/03/2024,1377676890,0.0042149135864369735,0.011616476829458475
25/03/2024,1242486633,-0.010744131,0.017612354676383772
26/03/2024,941695455,0.01131828435316213,0.014100654338992775
27/03/2024,919282582,-0.001167688,0.007614430788175406
28/03/2024,1012175340,0.0013737862947353573,0.006495217721558317
29/03/2024,922547400,-0.006921673,0.008254873100795045
04/01/2024,971211980,-0.000662835,0.009917909981896527
04/02/2024,1087683661,0.008786437064499218,0.014420686225758287
04/03/2024,1077322954,-0.010729347,0.013779326291615202
04/04/2024,980907137,-0.003660903,0.009856100926473488
04/05/2024,1075439698,-0.010360733,0.01170415342081575
04/08/2024,876038830,-0.004109884,0.009221418002959333
04/09/2024,717434222,0.008320025550942066,0.01197320283175741
04/10/2024,702274717,-0.006284938,0.008072718026951501
04/11/2024,686819590,0.002182466984212965,0.011063423938960476
04/12/2024,944444595,0.013963241251131775,0.015173116089613128
15/04/2024,1455862779,-0.046663428,0.05359153714008602
16/04/2024,1355239132,-0.000797271,0.025269807844169538
17/04/2024,859252249,-0.018890113,0.023855625686289333
19/04/2024,1070536473,-0.011460113,0.021253777077924866
22/04/2024,708578793,0.005448693580678718,0.010712305288097999
23/04/2024,778311310,-0.010571606,0.019695940207236327
24/04/2024,820079823,0.023959571938168684,0.025057854530071758
25/04/2024,569651810,-0.001284687,0.006805148675900682
26/04/2024,620884392,0.008269423141047077,0.014774455982538438
05/02/2024,570363680,0.0034897246994957556,0.008287020290045652
05/03/2024,643428817,0.0010493953679032366,0.0060768367689574155
05/06/2024,864633630,0.01167651252800972,0.01398218399136576
05/07/2024,707897194,0.0019097291875627756,0.008441251611766648
05/08/2024,981802972,0.005508157702173621,0.013483038241926891
05/09/2024,771552716,-0.004369598,0.010819771911840075
05/10/2024,669111203,-0.005862433,0.012083232907527889
13/05/2024,741579440,-0.003631397,0.012611072586237561
14/05/2024,640493532,-0.003374777,0.009362331896274268
15/05/2024,880174065,0.008936040151856483,0.01167101140793541
16/05/2024,885055936,0.0032339941013212075,0.008252021627074849
17/05/2024,937042992,0.0020621964753755567,0.006244550745811474
20/05/2024,1161563296,-0.003074474,0.006128774714695091
21/05/2024,972159800,-0.001016864,0.010961993203564212
22/05/2024,1139091754,-0.010589862,0.015147090164257962
23/05/2024,968130000,0.01185605282696955,0.014628853344574295
24/05/2024,1367781161,-0.014709901,0.027568882584612427
27/05/2024,726703810,0.003340034508413426,0.008211851571374544
28/05/2024,868584327,0.0069764701260950695,0.009643216590077573
29/05/2024,1072465256,-0.007091977,0.01102432738244924
30/05/2024,1050581949,-0.001025544,0.013637943015983308
31/05/2024,771151605,-0.005627098,0.007640363947626948
06/03/2024,1046924676,0.0059966833546846515,0.010023437499999944
06/04/2024,935848681,-0.002037103,0.005710857641485857
06/05/2024,925054928,-7.79E-06,0.00745902596644229
06/06/2024,893066672,-0.00405807,0.010611112842406971
06/07/2024,698283332,0.002015579887781164,0.007688842635020631
06/10/2024,858651954,-0.001717083,0.007709174304818462
06/11/2024,993342917,-0.008208241,0.01318893499739184
06/12/2024,895254667,0.01166355431061314,0.015105484583022383
13/06/2024,891331399,-0.003201372,0.00646172522685195
14/06/2024,1110637093,-0.017999494,0.01961856693048722
17/06/2024,900555134,-0.005523267,0.008283847282254795
18/06/2024,805289430,-0.000617048,0.006361860101602089
19/06/2024,1004875853,0.00022665103556073748,0.010532978066714084
20/06/2024,932545131,0.0010304610532560511,0.010138033221555019
21/06/2024,834751762,-0.002311302,0.006723764059842975
24/06/2024,1247101984,-0.021128794,0.025659426530156477
25/06/2024,835303407,0.0003582488794771521,0.007814986948494251
26/06/2024,878371266,0.002240905262154079,0.011988202086835271
27/06/2024,596988499,-0.001704672,0.005853433829194195
28/06/2024,840428178,-0.012254416,0.018035525005620893
07/01/2024,487191100,0.007500682610301728,0.011549866088509126
07/02/2024,528470005,0.008602338438075815,0.009875648729317418
07/03/2024,589504712,0.00542536772811732,0.007761287543564305
07/04/2024,523462424,0.000601976358746802,0.006680261584980101
07/05/2024,616503474,0.0024611490049925096,0.006274161366753924
07/08/2024,766898184,-0.001734342,0.007370126834740906
07/09/2024,821808017,0.005448045387425189,0.008139382087175797
07/10/2024,751002251,-0.007593882,0.009347247927586032
07/11/2024,697233094,-0.005708001,0.007415485278080684
07/12/2024,606308137,-0.002973758,0.008986921725551428
15/07/2024,573511101,-0.000921155,0.007891734775202693
16/07/2024,684257163,0.00042166416791601354,0.009444418426762934
17/07/2024,1225383052,-0.014617703,0.02706792994182832
18/07/2024,739044489,0.0025882075286157917,0.01448479332098807
19/07/2024,791804100,-0.0075798,0.015227944780910507
22/07/2024,923629363,-0.008017205,0.017861697379328
23/07/2024,728380946,-0.019540578,0.021862137829697814
24/07/2024,740263375,0.010121853742883775,0.019176887611326878
25/07/2024,484409425,0.00021899231093662345,0.007679270834178048
26/07/2024,458792190,0.005691938983709535,0.00648895830481998
29/07/2024,496865207,0.000553812073103055,0.005294400770094767
30/07/2024,653073299,-0.00123536,0.009445327936003077
31/07/2024,748846724,0.0038581856100103834,0.007566859234045295
08/01/2024,897261200,-0.019616304,0.028802894959900825
08/02/2024,696662777,0.011657872131549884,0.021696587417111377
08/05/2024,1038092780,-0.039244703,0.04382738390835552
08/06/2024,688836957,0.009803676169974886,0.021986647717883383
08/07/2024,623845094,0.0046270284562251185,0.010428660723097725
08/08/2024,758833010,-0.002896446,0.014391882944915339
08/09/2024,586759414,0.012678760593220475,0.013647804909940869
08/12/2024,551151486,0.0054264326108985255,0.008372077900965598
13/08/2024,539116428,0.0004960115790245057,0.006940719429137988
14/08/2024,507177627,-4.88E-05,0.0061607984654897165
15/08/2024,497056231,-0.005397496,0.0076906731177875075
16/08/2024,965064150,0.02161976944351529,0.021968807647157463
19/08/2024,698632210,0.007498622457535654,0.009202453987729982
20/08/2024,810158292,0.008663464434615863,0.011260854190405215
21/08/2024,836416946,0.009433591446877089,0.011790818114559303
22/08/2024,687364524,-0.000989058,0.006236455198864965
23/08/2024,724871854,0.0019800745256395983,0.008558180064108549
26/08/2024,775470385,-0.00611077,0.009163919313760737
27/08/2024,660799355,0.0004218684083060918,0.006419066658336999
28/08/2024,717617522,-0.001682767,0.006882881758022175
29/08/2024,634088620,0.00032785605557946433,0.006211616346851691
30/08/2024,571596260,0.0005533214875773941,0.00331809295333639
09/04/2024,648409343,0.0015229303063131385,0.006928985734441071
09/05/2024,665625986,-0.006463187,0.012742369165989923
09/06/2024,637094418,0.004526028607024025,0.009026971019498257
09/09/2024,497552945,-0.004890263,0.00866903835990314
09/10/2024,690102153,-0.011871118,0.015622634895596742
09/11/2024,583746472,0.00015960800274529395,0.009630805811995768
09/12/2024,433675900,0.0024575709942789084,0.006097027102320279
13/09/2024,482055936,-0.001579338,0.004362032739212786
16/09/2024,608012444,-0.009384492,0.013040040023885287
17/09/2024,632194532,0.015290445890692696,0.01609277572580324
18/09/2024,799783535,0.004726160689463478,0.010941576409202243
19/09/2024,607580549,0.0023575235752357595,0.005073666490989361
20/09/2024,898259995,0.0006056935190793315,0.009457249772019727
23/09/2024,564217395,-0.005230757,0.007189707366296763
24/09/2024,817535117,0.0067088168516649775,0.008073673247245432
25/09/2024,992827530,0.003460531238309059,0.006190387423493978
26/09/2024,956803250,0.0011317566258149318,0.007402302766571902
27/09/2024,950804402,-0.003173672,0.010147801567874003
30/09/2024,748397879,-0.002323888,0.00629687718371966
10/01/2024,982286319,0.003307607497243653,0.011050920910075817
10/02/2024,771123993,-0.001287321,0.006639023481177751
10/03/2024,1043697915,-0.008179166,0.017878100305140372
10/04/2024,610071050,-0.006489952,0.006870769715095246
10/07/2024,542585281,-0.004616639,0.010992731882859534
10/08/2024,678704686,0.00012580396597009158,0.006981241843425118
10/09/2024,676888068,0.0061932870733774,0.007777821117915535
10/10/2024,720089936,-0.000287551,0.007276345657514149
10/11/2024,531739469,0.00021737273990590875,0.004509504109780381
14/10/2024,795706807,-0.00222617,0.008971189576628236
15/10/2024,712090690,-0.005225926,0.011115621194617049
16/10/2024,536674680,-0.000296907,0.005416262856785441
17/10/2024,685239360,0.005502235283083724,0.011426172931629548
18/10/2024,689070733,-0.004414635,0.006721329329578417
21/10/2024,622809008,-0.003426338,0.006204239824343479
22/10/2024,793916700,-0.008061177,0.011630928663112538
23/10/2024,589858241,0.00025185348423567485,0.007829097489967775
24/10/2024,673137040,-0.010824673,0.013281268639504868
25/10/2024,569100886,-0.003729889,0.007958681908167849
28/10/2024,482689840,0.001636439108499868,0.0033791053340452904
29/10/2024,875048711,0.002980851013091898,0.003923029371205793
30/10/2024,536846200,-0.002496473,0.007762408332869852
31/10/2024,614271168,0.004647910823673287,0.009751043907377067
11/01/2024,580509631,-0.007584145,0.008239766035270138
11/04/2024,709673109,-0.008246618,0.011729639835785151
11/05/2024,416464646,0.0008435699881899836,0.00435075777035711
11/06/2024,566907624,0.00804015281085656,0.009411074464036629
11/07/2024,499262878,-0.001213053,0.005826552887477609
11/08/2024,555502136,-0.008242476,0.01063422111515611
11/11/2024,796476224,-0.002783516,0.010061424275385443
11/12/2024,600650740,-0.004398874,0.011334972124483781
13/11/2024,660546839,0.002292489482701686,0.009967577284838427
14/11/2024,692587426,-0.011355976,0.012484880955280001
15/11/2024,750565598,-0.008776925,0.010307163314376644
18/11/2024,646151167,-0.001189919,0.01707309057447105
19/11/2024,511886835,-0.009907904,0.013483798697257602
20/11/2024,767532392,0.010046162531964987,0.020336363785818806
21/11/2024,482145184,0.009691419928650077,0.011796504196754952
22/11/2024,534437655,-0.001244277,0.005773145509323464
25/11/2024,497810131,0.004637917005695724,0.00613104397829427
26/11/2024,575094638,0.006017656110796197,0.009765483484015266
27/11/2024,428809652,-0.000128811,0.004919603533096532
28/11/2024,477493690,-0.003417926,0.007688530001368603
29/11/2024,502807656,0.00639833884636747,0.007933080626329568
12/02/2024,497420196,0.0005997792812245093,0.008240023657099884
12/03/2024,673402920,-0.000999137,0.007136970628005285
12/04/2024,575023618,-0.005691337,0.006417233011665527
12/05/2024,908386288,0.020711703078570818,0.024212444675865703
12/06/2024,694787773,-0.000645182,0.005920607177161558
12/09/2024,760998426,0.0020688949898127625,0.007065251522954218
12/10/2024,631447613,-0.001804813,0.00550284182474235
12/11/2024,627532824,-0.003432216,0.009867124820705186
12/12/2024,554123189,-0.00157561,0.0076143133309662615
13/12/2024,478786146,-0.002409886,0.004807654229072397
16/12/2024,538924657,0.0001424490151233875,0.006686237428686584
17/12/2024,502251132,-0.00163793,0.0038439590400406874
18/12/2024,531459813,0.00339219478172651,0.0039810426540284076
19/12/2024,779407811,-0.001774206,0.008265121506053297
20/12/2024,568921102,0.0022555731786046748,0.004055666003976071
23/12/2024,494701647,0.004182902584493034,0.006097754125883022
24/12/2024,643161962,-0.002224562,0.007450252308864214
25/12/2024,810461231,0.010493254336497981,0.017487676996012662
26/12/2024,595218520,-0.002202747,0.004069543629750143
27/12/2024,670323778,0.0011541451082305678,0.00443872829650084
30/12/2024,527662697,-0.00244679,0.005007782896495431
31/12/2024,480536340,-0.004299469,0.00448380934337459
01/02/2025,428135718,0.0023129509464943116,0.006206141559883839
